dSp_se98
0.323943661971831
0.388888888888889
0.347222222222222
0.323943661971831
0.380281690140845
0.366197183098592
0.458333333333333
0.333333333333333
0.394366197183099
0.436619718309859
0.549295774647887
0.361111111111111
0.347222222222222
0.267605633802817
0.47887323943662
0.464788732394366
0.375
0.291666666666667
0.309859154929577
0.380281690140845
0.507042253521127
0.541666666666667
0.361111111111111
0.408450704225352
0.295774647887324
0.366197183098592
0.319444444444444
0.361111111111111
0.408450704225352
0.352112676056338
0.464788732394366
0.277777777777778
0.486111111111111
0.197183098591549
0.450704225352113
0.436619718309859
0.472222222222222
0.430555555555556
0.267605633802817
0.197183098591549
0.394366197183099
0.25
0.430555555555556
0.338028169014085
0.338028169014085
0.126760563380282
0.555555555555556
0.291666666666667
0.436619718309859
0.380281690140845
